date,amfi_code,nav
29-03-2024,149322,405.9548
30-03-2024,149322,405.9548
31-03-2024,149322,405.9548
01-04-2024,149322,405.3038
02-04-2024,149322,408.583
03-04-2024,149322,405.5453
04-04-2024,149322,408.3863
05-04-2024,149322,403.2413
06-04-2024,149322,403.2413
07-04-2024,149322,403.2413
08-04-2024,149322,404.3597
09-04-2024,149322,405.5073
10-04-2024,149322,407.3972
11-04-2024,149322,403.999
12-04-2024,149322,398.7279
13-04-2024,149322,398.7279
14-04-2024,149322,398.7279
15-04-2024,149322,401.4963
16-04-2024,149322,396.333
17-04-2024,149322,393.8507
18-04-2024,149322,398.9201
19-04-2024,149322,399.7244
20-04-2024,149322,399.7244
21-04-2024,149322,399.7244
22-04-2024,149322,401.2334
23-04-2024,149322,403.6584
24-04-2024,149322,405.9704
25-04-2024,149322,406.1037
26-04-2024,149322,403.0959
27-04-2024,149322,403.0959
28-04-2024,149322,403.0959
29-04-2024,149322,412.9645
30-04-2024,149322,412.1126
01-05-2024,149322,413.5309
02-05-2024,149322,415.3534
03-05-2024,149322,413.619
04-05-2024,149322,413.619
05-05-2024,149322,413.619
06-05-2024,149322,412.2818
07-05-2024,149322,417.9442
08-05-2024,149322,415.4435
09-05-2024,149322,417.1725
10-05-2024,149322,420.6984
11-05-2024,149322,420.6984
12-05-2024,149322,420.6984
13-05-2024,149322,420.1214
14-05-2024,149322,419.9903
15-05-2024,149322,423.7682
16-05-2024,149322,423.4735
17-05-2024,149322,416.001
18-05-2024,149322,416.001
19-05-2024,149322,416.001
20-05-2024,149322,421.7727
21-05-2024,149322,418.3756
22-05-2024,149322,419.3877
23-05-2024,149322,414.7558
24-05-2024,149322,413.1044
25-05-2024,149322,413.1044
26-05-2024,149322,413.1044
27-05-2024,149322,411.7295
28-05-2024,149322,412.5752
29-05-2024,149322,409.6073
30-05-2024,149322,417.0482
31-05-2024,149322,417.3536
01-06-2024,149322,417.3536
02-06-2024,149322,417.3536
03-06-2024,149322,420.8262
04-06-2024,149322,421.0104
05-06-2024,149322,424.9488
06-06-2024,149322,417.3639
07-06-2024,149322,414.9919
08-06-2024,149322,414.9919
09-06-2024,149322,414.9919
10-06-2024,149322,413.2998
11-06-2024,149322,411.5851
12-06-2024,149322,413.6855
13-06-2024,149322,416.0478
14-06-2024,149322,415.9908
15-06-2024,149322,415.9908
16-06-2024,149322,415.9908
17-06-2024,149322,416.0245
18-06-2024,149322,425.2951
19-06-2024,149322,426.7344
20-06-2024,149322,418.6575
21-06-2024,149322,421.7281
22-06-2024,149322,421.7281
23-06-2024,149322,421.7281
24-06-2024,149322,424.0328
25-06-2024,149322,428.6116
26-06-2024,149322,431.1018
27-06-2024,149322,427.8964
28-06-2024,149322,431.4907
29-06-2024,149322,431.4907
30-06-2024,149322,431.4907
01-07-2024,149322,432.0916
02-07-2024,149322,436.3217
03-07-2024,149322,442.5471
04-07-2024,149322,442.2998
05-07-2024,149322,445.9593
06-07-2024,149322,445.9593
07-07-2024,149322,445.9593
08-07-2024,149322,450.2755
09-07-2024,149322,451.139
10-07-2024,149322,459.2341
11-07-2024,149322,463.7273
12-07-2024,149322,461.5775
13-07-2024,149322,461.5775
14-07-2024,149322,461.5775
15-07-2024,149322,462.8762
16-07-2024,149322,466.6415
17-07-2024,149322,474.8556
18-07-2024,149322,477.7092
19-07-2024,149322,479.1774
20-07-2024,149322,479.1774
21-07-2024,149322,479.1774
22-07-2024,149322,484.7981
23-07-2024,149322,484.1104
24-07-2024,149322,480.1497
25-07-2024,149322,483.3884
26-07-2024,149322,482.0275
27-07-2024,149322,482.0275
28-07-2024,149322,482.0275
29-07-2024,149322,493.9666
30-07-2024,149322,495.3253
31-07-2024,149322,498.6932
01-08-2024,149322,496.1933
02-08-2024,149322,502.0171
03-08-2024,149322,502.0171
04-08-2024,149322,502.0171
05-08-2024,149322,502.1568
06-08-2024,149322,501.8644
07-08-2024,149322,501.6784
08-08-2024,149322,496.2531
09-08-2024,149322,495.4134
10-08-2024,149322,495.4134
11-08-2024,149322,495.4134
12-08-2024,149322,498.0623
13-08-2024,149322,491.5738
14-08-2024,149322,496.2789
15-08-2024,149322,495.3614
16-08-2024,149322,496.6878
17-08-2024,149322,496.6878
18-08-2024,149322,496.6878
19-08-2024,149322,487.2491
20-08-2024,149322,488.4687
21-08-2024,149322,484.2453
22-08-2024,149322,482.9958
23-08-2024,149322,476.6107
24-08-2024,149322,476.6107
25-08-2024,149322,476.6107
26-08-2024,149322,473.1623
27-08-2024,149322,472.7241
28-08-2024,149322,471.8358
29-08-2024,149322,475.7763
30-08-2024,149322,468.2437
31-08-2024,149322,468.2437
01-09-2024,149322,468.2437
02-09-2024,149322,468.2731
03-09-2024,149322,468.1055
04-09-2024,149322,466.4599
05-09-2024,149322,462.9571
06-09-2024,149322,467.7203
07-09-2024,149322,467.7203
08-09-2024,149322,467.7203
09-09-2024,149322,476.4894
10-09-2024,149322,469.5829
11-09-2024,149322,466.0114
12-09-2024,149322,462.1402
13-09-2024,149322,461.2321
14-09-2024,149322,461.2321
15-09-2024,149322,461.2321
16-09-2024,149322,466.6095
17-09-2024,149322,469.0279
18-09-2024,149322,468.6336
19-09-2024,149322,468.9431
20-09-2024,149322,467.8669
21-09-2024,149322,467.8669
22-09-2024,149322,467.8669
23-09-2024,149322,471.1677
24-09-2024,149322,475.0012
25-09-2024,149322,477.7311
26-09-2024,149322,468.8075
27-09-2024,149322,469.1038
28-09-2024,149322,469.1038
29-09-2024,149322,469.1038
30-09-2024,149322,468.5743
01-10-2024,149322,472.9327
02-10-2024,149322,474.1756
03-10-2024,149322,476.7554
04-10-2024,149322,474.9223
05-10-2024,149322,474.9223
06-10-2024,149322,474.9223
07-10-2024,149322,479.1204
08-10-2024,149322,484.6122
09-10-2024,149322,477.9548
10-10-2024,149322,472.7661
11-10-2024,149322,476.2014
12-10-2024,149322,476.2014
13-10-2024,149322,476.2014
14-10-2024,149322,475.7233
15-10-2024,149322,480.3066
16-10-2024,149322,481.5804
17-10-2024,149322,484.7821
18-10-2024,149322,481.8464
19-10-2024,149322,481.8464
20-10-2024,149322,481.8464
21-10-2024,149322,483.5419
22-10-2024,149322,485.2555
23-10-2024,149322,482.5652
24-10-2024,149322,487.0983
25-10-2024,149322,479.2712
26-10-2024,149322,479.2712
27-10-2024,149322,479.2712
28-10-2024,149322,480.3977
29-10-2024,149322,475.1913
30-10-2024,149322,471.1693
31-10-2024,149322,475.5295
01-11-2024,149322,471.182
02-11-2024,149322,471.182
03-11-2024,149322,471.182
04-11-2024,149322,466.7004
05-11-2024,149322,469.3372
06-11-2024,149322,465.0017
07-11-2024,149322,469.4382
08-11-2024,149322,472.3581
09-11-2024,149322,472.3581
10-11-2024,149322,472.3581
11-11-2024,149322,469.3718
12-11-2024,149322,473.6919
13-11-2024,149322,465.9025
14-11-2024,149322,468.0894
15-11-2024,149322,463.2118
16-11-2024,149322,463.2118
17-11-2024,149322,463.2118
18-11-2024,149322,461.3169
19-11-2024,149322,459.6915
20-11-2024,149322,465.1558
21-11-2024,149322,463.3429
22-11-2024,149322,463.2607
23-11-2024,149322,463.2607
24-11-2024,149322,463.2607
25-11-2024,149322,461.7121
26-11-2024,149322,457.9643
27-11-2024,149322,454.0561
28-11-2024,149322,455.529
29-11-2024,149322,455.658
30-11-2024,149322,455.658
01-12-2024,149322,455.658
02-12-2024,149322,458.9692
03-12-2024,149322,458.2268
04-12-2024,149322,457.6163
05-12-2024,149322,460.9549
06-12-2024,149322,459.6818
07-12-2024,149322,459.6818
08-12-2024,149322,459.6818
09-12-2024,149322,454.1168
10-12-2024,149322,457.7599
11-12-2024,149322,455.2692
12-12-2024,149322,455.7729
13-12-2024,149322,453.4954
14-12-2024,149322,453.4954
15-12-2024,149322,453.4954
16-12-2024,149322,449.8546
17-12-2024,149322,442.6127
18-12-2024,149322,444.1677
19-12-2024,149322,431.2925
20-12-2024,149322,436.4844
21-12-2024,149322,436.4844
22-12-2024,149322,436.4844
23-12-2024,149322,440.7025
24-12-2024,149322,437.4074
25-12-2024,149322,443.8062
26-12-2024,149322,452.1791
27-12-2024,149322,451.3232
28-12-2024,149322,451.3232
29-12-2024,149322,451.3232
30-12-2024,149322,453.1957
31-12-2024,149322,453.9748
01-01-2025,149322,460.3129
02-01-2025,149322,454.9286
03-01-2025,149322,454.2515
04-01-2025,149322,454.2515
05-01-2025,149322,454.2515
06-01-2025,149322,458.186
07-01-2025,149322,461.7233
08-01-2025,149322,461.7872
09-01-2025,149322,467.7337
10-01-2025,149322,468.9396
11-01-2025,149322,468.9396
12-01-2025,149322,468.9396
13-01-2025,149322,469.6523
14-01-2025,149322,472.7922
15-01-2025,149322,472.7822
16-01-2025,149322,473.2358
17-01-2025,149322,470.2039
18-01-2025,149322,470.2039
19-01-2025,149322,470.2039
20-01-2025,149322,482.7759
21-01-2025,149322,481.0125
22-01-2025,149322,484.3658
23-01-2025,149322,492.8425
24-01-2025,149322,487.2918
25-01-2025,149322,487.2918
26-01-2025,149322,487.2918
27-01-2025,149322,490.1782
28-01-2025,149322,490.5313
29-01-2025,149322,498.6144
30-01-2025,149322,494.8875
31-01-2025,149322,491.8688
01-02-2025,149322,491.8688
02-02-2025,149322,491.8688
03-02-2025,149322,491.9061
04-02-2025,149322,490.0225
05-02-2025,149322,488.2935
06-02-2025,149322,497.3637
07-02-2025,149322,498.1782
08-02-2025,149322,498.1782
09-02-2025,149322,498.1782
10-02-2025,149322,494.9979
11-02-2025,149322,493.5527
12-02-2025,149322,495.5739
13-02-2025,149322,497.307
14-02-2025,149322,495.037
15-02-2025,149322,495.037
16-02-2025,149322,495.037
17-02-2025,149322,488.2319
18-02-2025,149322,488.2661
19-02-2025,149322,488.1839
20-02-2025,149322,485.6604
21-02-2025,149322,491.4264
22-02-2025,149322,491.4264
23-02-2025,149322,491.4264
24-02-2025,149322,494.1778
25-02-2025,149322,495.021
26-02-2025,149322,493.7034
27-02-2025,149322,501.5657
28-02-2025,149322,496.7411
01-03-2025,149322,496.7411
02-03-2025,149322,496.7411
03-03-2025,149322,494.8256
04-03-2025,149322,493.1097
05-03-2025,149322,494.6667
06-03-2025,149322,497.815
07-03-2025,149322,492.2353
08-03-2025,149322,492.2353
09-03-2025,149322,492.2353
10-03-2025,149322,489.5248
11-03-2025,149322,491.7148
12-03-2025,149322,489.091
13-03-2025,149322,487.6126
14-03-2025,149322,488.6075
15-03-2025,149322,488.6075
16-03-2025,149322,488.6075
17-03-2025,149322,484.6531
18-03-2025,149322,486.0918
19-03-2025,149322,488.9771
20-03-2025,149322,489.3951
21-03-2025,149322,495.8417
22-03-2025,149322,495.8417
23-03-2025,149322,495.8417
24-03-2025,149322,499.2815
25-03-2025,149322,499.3589
26-03-2025,149322,498.2023
27-03-2025,149322,506.2332
28-03-2025,149322,503.5483
29-03-2025,149322,503.5483
30-03-2025,149322,503.5483
31-03-2025,149322,502.6003
01-04-2025,149322,501.0455
02-04-2025,149322,503.0658
03-04-2025,149322,513.4361
04-04-2025,149322,514.8198
05-04-2025,149322,514.8198
06-04-2025,149322,514.8198
07-04-2025,149322,513.6244
08-04-2025,149322,514.7452
09-04-2025,149322,509.0823
10-04-2025,149322,508.5021
11-04-2025,149322,516.4683
12-04-2025,149322,516.4683
13-04-2025,149322,516.4683
14-04-2025,149322,519.7604
15-04-2025,149322,525.7049
16-04-2025,149322,530.6978
17-04-2025,149322,527.6629
18-04-2025,149322,536.9127
19-04-2025,149322,536.9127
20-04-2025,149322,536.9127
21-04-2025,149322,528.8412
22-04-2025,149322,530.6679
23-04-2025,149322,521.3846
24-04-2025,149322,513.8307
25-04-2025,149322,518.3551
26-04-2025,149322,518.3551
27-04-2025,149322,518.3551
28-04-2025,149322,515.4702
29-04-2025,149322,521.4296
30-04-2025,149322,511.7898
01-05-2025,149322,511.6543
02-05-2025,149322,506.4581
03-05-2025,149322,506.4581
04-05-2025,149322,506.4581
05-05-2025,149322,505.2534
06-05-2025,149322,512.4643
07-05-2025,149322,520.8954
08-05-2025,149322,523.5271
09-05-2025,149322,516.4825
10-05-2025,149322,516.4825
11-05-2025,149322,516.4825
12-05-2025,149322,511.2789
13-05-2025,149322,512.2653
14-05-2025,149322,508.8998
15-05-2025,149322,512.1255
16-05-2025,149322,520.0193
17-05-2025,149322,520.0193
18-05-2025,149322,520.0193
19-05-2025,149322,515.7981
20-05-2025,149322,512.0067
21-05-2025,149322,506.9655
22-05-2025,149322,506.091
23-05-2025,149322,506.5855
24-05-2025,149322,506.5855
25-05-2025,149322,506.5855
26-05-2025,149322,506.9433
27-05-2025,149322,511.2363
28-05-2025,149322,513.2759
29-05-2025,149322,513.2749
30-05-2025,149322,513.7251
31-05-2025,149322,513.7251
01-06-2025,149322,513.7251
02-06-2025,149322,514.3779
03-06-2025,149322,514.3811
04-06-2025,149322,511.5824
05-06-2025,149322,506.4444
06-06-2025,149322,507.3419
07-06-2025,149322,507.3419
08-06-2025,149322,507.3419
09-06-2025,149322,505.3734
10-06-2025,149322,507.9812
11-06-2025,149322,508.5661
12-06-2025,149322,508.8954
13-06-2025,149322,513.5979
14-06-2025,149322,513.5979
15-06-2025,149322,513.5979
16-06-2025,149322,507.5367
17-06-2025,149322,515.7841
18-06-2025,149322,506.2013
19-06-2025,149322,512.9842
20-06-2025,149322,514.1588
21-06-2025,149322,514.1588
22-06-2025,149322,514.1588
23-06-2025,149322,512.0521
24-06-2025,149322,505.7101
25-06-2025,149322,503.3031
26-06-2025,149322,502.8364
27-06-2025,149322,503.9614
28-06-2025,149322,503.9614
29-06-2025,149322,503.9614
30-06-2025,149322,510.6909
01-07-2025,149322,511.2854
02-07-2025,149322,512.9934
03-07-2025,149322,514.8453
04-07-2025,149322,513.6252
05-07-2025,149322,513.6252
06-07-2025,149322,513.6252
07-07-2025,149322,513.0198
08-07-2025,149322,512.8006
09-07-2025,149322,515.9077
10-07-2025,149322,512.0347
11-07-2025,149322,510.0153
12-07-2025,149322,510.0153
13-07-2025,149322,510.0153
14-07-2025,149322,511.8846
15-07-2025,149322,507.3096
16-07-2025,149322,508.0803
17-07-2025,149322,505.902
18-07-2025,149322,508.4237
19-07-2025,149322,508.4237
20-07-2025,149322,508.4237
21-07-2025,149322,514.8867
22-07-2025,149322,512.684
23-07-2025,149322,516.3877
24-07-2025,149322,517.569
25-07-2025,149322,516.0862
26-07-2025,149322,516.0862
27-07-2025,149322,516.0862
28-07-2025,149322,516.3827
29-07-2025,149322,522.5971
30-07-2025,149322,522.0751
31-07-2025,149322,528.41
01-08-2025,149322,528.1236
02-08-2025,149322,528.1236
03-08-2025,149322,528.1236
04-08-2025,149322,521.855
05-08-2025,149322,521.4491
06-08-2025,149322,514.9059
07-08-2025,149322,513.7301
08-08-2025,149322,512.3835
09-08-2025,149322,512.3835
10-08-2025,149322,512.3835
11-08-2025,149322,520.9283
12-08-2025,149322,528.6473
13-08-2025,149322,529.3186
14-08-2025,149322,535.2798
15-08-2025,149322,533.6807
16-08-2025,149322,533.6807
17-08-2025,149322,533.6807
18-08-2025,149322,527.2772
19-08-2025,149322,530.0108
20-08-2025,149322,531.977
21-08-2025,149322,527.8689
22-08-2025,149322,523.9968
23-08-2025,149322,523.9968
24-08-2025,149322,523.9968
25-08-2025,149322,528.6294
26-08-2025,149322,521.1074
27-08-2025,149322,523.9492
28-08-2025,149322,522.7677
29-08-2025,149322,525.625
30-08-2025,149322,525.625
31-08-2025,149322,525.625
01-09-2025,149322,530.5
02-09-2025,149322,526.6968
03-09-2025,149322,521.6962
04-09-2025,149322,528.759
05-09-2025,149322,528.7651
06-09-2025,149322,528.7651
07-09-2025,149322,528.7651
08-09-2025,149322,530.5693
09-09-2025,149322,535.1241
10-09-2025,149322,530.8805
11-09-2025,149322,535.3963
12-09-2025,149322,538.7054
13-09-2025,149322,538.7054
14-09-2025,149322,538.7054
15-09-2025,149322,546.0164
16-09-2025,149322,553.3416
17-09-2025,149322,553.9369
18-09-2025,149322,557.9158
19-09-2025,149322,558.423
20-09-2025,149322,558.423
21-09-2025,149322,558.423
22-09-2025,149322,559.4273
23-09-2025,149322,554.1713
24-09-2025,149322,553.3606
25-09-2025,149322,544.9518
26-09-2025,149322,544.5724
27-09-2025,149322,544.5724
28-09-2025,149322,544.5724
29-09-2025,149322,551.2334
30-09-2025,149322,555.3147
01-10-2025,149322,556.1515
02-10-2025,149322,555.4479
03-10-2025,149322,553.0926
04-10-2025,149322,553.0926
05-10-2025,149322,553.0926
06-10-2025,149322,548.9135
07-10-2025,149322,553.1763
08-10-2025,149322,546.0196
09-10-2025,149322,538.8463
10-10-2025,149322,543.4414
11-10-2025,149322,543.4414
12-10-2025,149322,543.4414
13-10-2025,149322,544.7195
14-10-2025,149322,545.216
15-10-2025,149322,546.4944
16-10-2025,149322,556.5557
17-10-2025,149322,557.1181
18-10-2025,149322,557.1181
19-10-2025,149322,557.1181
20-10-2025,149322,558.8493
21-10-2025,149322,569.3788
22-10-2025,149322,569.3532
23-10-2025,149322,578.3861
24-10-2025,149322,568.0307
25-10-2025,149322,568.0307
26-10-2025,149322,568.0307
27-10-2025,149322,562.53
28-10-2025,149322,559.5145
29-10-2025,149322,562.6938
30-10-2025,149322,571.8613
31-10-2025,149322,569.1829
01-11-2025,149322,569.1829
02-11-2025,149322,569.1829
03-11-2025,149322,574.411
04-11-2025,149322,586.1592
05-11-2025,149322,594.6109
06-11-2025,149322,592.8025
07-11-2025,149322,597.6691
08-11-2025,149322,597.6691
09-11-2025,149322,597.6691
10-11-2025,149322,599.7701
11-11-2025,149322,596.5997
12-11-2025,149322,599.1612
13-11-2025,149322,596.9706
14-11-2025,149322,597.9341
15-11-2025,149322,597.9341
16-11-2025,149322,597.9341
17-11-2025,149322,591.0142
18-11-2025,149322,582.1967
19-11-2025,149322,581.027
20-11-2025,149322,582.9601
21-11-2025,149322,577.4881
22-11-2025,149322,577.4881
23-11-2025,149322,577.4881
24-11-2025,149322,580.4741
25-11-2025,149322,580.9926
26-11-2025,149322,584.6355
27-11-2025,149322,589.8358
28-11-2025,149322,597.1745
29-11-2025,149322,597.1745
30-11-2025,149322,597.1745
01-12-2025,149322,600.6699
02-12-2025,149322,599.417
03-12-2025,149322,600.726
04-12-2025,149322,613.5098
05-12-2025,149322,619.1844
06-12-2025,149322,619.1844
07-12-2025,149322,619.1844
08-12-2025,149322,619.8949
09-12-2025,149322,619.3919
10-12-2025,149322,616.4505
11-12-2025,149322,610.3447
12-12-2025,149322,619.9283
13-12-2025,149322,619.9283
14-12-2025,149322,619.9283
15-12-2025,149322,622.8712
16-12-2025,149322,616.2578
17-12-2025,149322,615.8946
18-12-2025,149322,623.1557
19-12-2025,149322,621.0245
20-12-2025,149322,621.0245
21-12-2025,149322,621.0245
22-12-2025,149322,616.8978
23-12-2025,149322,619.1612
24-12-2025,149322,623.0868
25-12-2025,149322,620.9628
26-12-2025,149322,618.0069
27-12-2025,149322,618.0069
28-12-2025,149322,618.0069
29-12-2025,149322,620.8425
30-12-2025,149322,615.0313
31-12-2025,149322,612.4348
01-01-2026,149322,612.1008
02-01-2026,149322,616.4212
03-01-2026,149322,616.4212
04-01-2026,149322,616.4212
05-01-2026,149322,614.4175
06-01-2026,149322,617.7959
07-01-2026,149322,624.5039
08-01-2026,149322,622.0416
09-01-2026,149322,640.3062
10-01-2026,149322,640.3062
11-01-2026,149322,640.3062
12-01-2026,149322,648.7075
13-01-2026,149322,650.6036
14-01-2026,149322,649.8966
15-01-2026,149322,647.0552
16-01-2026,149322,656.9438
17-01-2026,149322,656.9438
18-01-2026,149322,656.9438
19-01-2026,149322,658.5042
20-01-2026,149322,650.5366
21-01-2026,149322,641.1182
22-01-2026,149322,642.0855
23-01-2026,149322,643.1789
24-01-2026,149322,643.1789
25-01-2026,149322,643.1789
26-01-2026,149322,638.3278
27-01-2026,149322,630.1839
28-01-2026,149322,619.6872
29-01-2026,149322,615.8688
30-01-2026,149322,614.2185
31-01-2026,149322,614.2185
01-02-2026,149322,614.2185
02-02-2026,149322,618.2961
03-02-2026,149322,617.9045
04-02-2026,149322,624.0517
05-02-2026,149322,627.7144
06-02-2026,149322,630.8874
07-02-2026,149322,630.8874
08-02-2026,149322,630.8874
09-02-2026,149322,636.6879
10-02-2026,149322,629.2734
11-02-2026,149322,626.6277
12-02-2026,149322,640.3705
13-02-2026,149322,630.0199
14-02-2026,149322,630.0199
15-02-2026,149322,630.0199
16-02-2026,149322,628.6917
17-02-2026,149322,631.6631
18-02-2026,149322,621.6138
19-02-2026,149322,617.8198
20-02-2026,149322,629.116
21-02-2026,149322,629.116
22-02-2026,149322,629.116
23-02-2026,149322,630.3875
24-02-2026,149322,627.5256
25-02-2026,149322,629.0159
26-02-2026,149322,626.1496
27-02-2026,149322,636.0061
28-02-2026,149322,636.0061
01-03-2026,149322,636.0061
02-03-2026,149322,630.797
03-03-2026,149322,628.2193
04-03-2026,149322,620.3259
05-03-2026,149322,619.031
06-03-2026,149322,618.3977
07-03-2026,149322,618.3977
08-03-2026,149322,618.3977
09-03-2026,149322,625.2754
10-03-2026,149322,620.0135
11-03-2026,149322,622.9849
12-03-2026,149322,623.7833
13-03-2026,149322,613.7751
14-03-2026,149322,613.7751
15-03-2026,149322,613.7751
16-03-2026,149322,610.1763
17-03-2026,149322,606.3859
18-03-2026,149322,615.7712
19-03-2026,149322,619.0613
20-03-2026,149322,620.1715
21-03-2026,149322,620.1715
22-03-2026,149322,620.1715
23-03-2026,149322,597.4258
24-03-2026,149322,587.7588
25-03-2026,149322,591.8487
26-03-2026,149322,596.2522
27-03-2026,149322,592.6676
28-03-2026,149322,592.6676
29-03-2026,149322,592.6676
30-03-2026,149322,593.1181
31-03-2026,149322,593.198
01-04-2026,149322,594.3916
02-04-2026,149322,592.7505
03-04-2026,149322,597.3363
04-04-2026,149322,597.3363
05-04-2026,149322,597.3363
06-04-2026,149322,603.5031
07-04-2026,149322,598.7259
08-04-2026,149322,592.7581
09-04-2026,149322,588.9147
10-04-2026,149322,589.4718
11-04-2026,149322,589.4718
12-04-2026,149322,589.4718
13-04-2026,149322,591.6286
14-04-2026,149322,596.0642
15-04-2026,149322,601.5029
16-04-2026,149322,603.7401
17-04-2026,149322,605.2759
18-04-2026,149322,605.2759
19-04-2026,149322,605.2759
20-04-2026,149322,614.459
21-04-2026,149322,614.8032
22-04-2026,149322,618.3297
23-04-2026,149322,620.3985
24-04-2026,149322,619.7713
25-04-2026,149322,619.7713
26-04-2026,149322,619.7713
27-04-2026,149322,619.1808
28-04-2026,149322,626.765
29-04-2026,149322,626.5896
30-04-2026,149322,624.9661
01-05-2026,149322,621.2373
02-05-2026,149322,621.2373
03-05-2026,149322,621.2373
04-05-2026,149322,623.8783
05-05-2026,149322,621.3873
06-05-2026,149322,623.5298
07-05-2026,149322,624.8302
08-05-2026,149322,622.8007
09-05-2026,149322,622.8007
10-05-2026,149322,622.8007
11-05-2026,149322,615.4997
12-05-2026,149322,610.2529
13-05-2026,149322,605.8911
14-05-2026,149322,600.8596
15-05-2026,149322,603.5883
16-05-2026,149322,603.5883
17-05-2026,149322,603.5883
18-05-2026,149322,615.3466
19-05-2026,149322,612.8959
20-05-2026,149322,611.1375
21-05-2026,149322,608.3086
22-05-2026,149322,613.2436
23-05-2026,149322,613.2436
24-05-2026,149322,613.2436
25-05-2026,149322,615.8714
26-05-2026,149322,616.0989
27-05-2026,149322,609.8571
28-05-2026,149322,604.9862
29-05-2026,149322,606.2349
03-01-2022,149323,78.4622
04-01-2022,149323,78.5
05-01-2022,149323,79.1806
06-01-2022,149323,78.0831
07-01-2022,149323,78.4202
08-01-2022,149323,78.4202
09-01-2022,149323,78.4202
10-01-2022,149323,78.7064
11-01-2022,149323,77.8616
12-01-2022,149323,77.3521
13-01-2022,149323,78.0491
14-01-2022,149323,77.0447
15-01-2022,149323,77.0447
16-01-2022,149323,77.0447
17-01-2022,149323,79.404
18-01-2022,149323,79.9879
19-01-2022,149323,79.987
20-01-2022,149323,79.7997
21-01-2022,149323,80.6105
22-01-2022,149323,80.6105
23-01-2022,149323,80.6105
24-01-2022,149323,80.2687
25-01-2022,149323,79.9677
26-01-2022,149323,81.425
27-01-2022,149323,81.0214
28-01-2022,149323,81.2082
29-01-2022,149323,81.2082
30-01-2022,149323,81.2082
31-01-2022,149323,80.527
01-02-2022,149323,80.8315
02-02-2022,149323,81.4502
03-02-2022,149323,83.1635
04-02-2022,149323,82.2912
05-02-2022,149323,82.2912
06-02-2022,149323,82.2912
07-02-2022,149323,80.932
08-02-2022,149323,80.7284
09-02-2022,149323,80.1884
10-02-2022,149323,80.2277
11-02-2022,149323,80.785
12-02-2022,149323,80.785
13-02-2022,149323,80.785
14-02-2022,149323,83.061
15-02-2022,149323,82.6691
16-02-2022,149323,80.565
17-02-2022,149323,80.3901
18-02-2022,149323,80.7825
19-02-2022,149323,80.7825
20-02-2022,149323,80.7825
21-02-2022,149323,79.9043
22-02-2022,149323,80.1822
23-02-2022,149323,80.3684
24-02-2022,149323,80.6732
25-02-2022,149323,81.4959
26-02-2022,149323,81.4959
27-02-2022,149323,81.4959
28-02-2022,149323,81.4702
01-03-2022,149323,82.0612
02-03-2022,149323,80.3674
03-03-2022,149323,79.5006
04-03-2022,149323,79.2297
05-03-2022,149323,79.2297
06-03-2022,149323,79.2297
07-03-2022,149323,78.3351
08-03-2022,149323,78.3941
09-03-2022,149323,78.1249
10-03-2022,149323,77.7529
11-03-2022,149323,78.6328
12-03-2022,149323,78.6328
13-03-2022,149323,78.6328
14-03-2022,149323,78.7649
15-03-2022,149323,77.8023
16-03-2022,149323,77.2946
17-03-2022,149323,78.0472
18-03-2022,149323,78.2868
19-03-2022,149323,78.2868
20-03-2022,149323,78.2868
21-03-2022,149323,79.4691
22-03-2022,149323,80.3325
23-03-2022,149323,80.0133
24-03-2022,149323,81.4548
25-03-2022,149323,83.0041
26-03-2022,149323,83.0041
27-03-2022,149323,83.0041
28-03-2022,149323,81.304
29-03-2022,149323,81.3898
30-03-2022,149323,80.9105
31-03-2022,149323,80.7131
01-04-2022,149323,79.9824
02-04-2022,149323,79.9824
03-04-2022,149323,79.9824
04-04-2022,149323,79.1396
05-04-2022,149323,80.0518
06-04-2022,149323,78.9937
07-04-2022,149323,79.1354
08-04-2022,149323,77.9204
09-04-2022,149323,77.9204
10-04-2022,149323,77.9204
11-04-2022,149323,79.1667
12-04-2022,149323,79.2486
13-04-2022,149323,80.0126
14-04-2022,149323,80.2538
15-04-2022,149323,80.0649
16-04-2022,149323,80.0649
17-04-2022,149323,80.0649
18-04-2022,149323,80.1845
19-04-2022,149323,81.6994
20-04-2022,149323,80.8811
21-04-2022,149323,78.5034
22-04-2022,149323,77.82
23-04-2022,149323,77.82
24-04-2022,149323,77.82
25-04-2022,149323,76.7537
26-04-2022,149323,77.7005
27-04-2022,149323,77.5896
28-04-2022,149323,78.4147
29-04-2022,149323,78.4976
30-04-2022,149323,78.4976
01-05-2022,149323,78.4976
02-05-2022,149323,78.5587
03-05-2022,149323,78.7661
04-05-2022,149323,80.228
05-05-2022,149323,80.4615
06-05-2022,149323,81.5918
07-05-2022,149323,81.5918
08-05-2022,149323,81.5918
09-05-2022,149323,82.6747
10-05-2022,149323,82.5689
11-05-2022,149323,82.5516
12-05-2022,149323,82.2346
13-05-2022,149323,83.5637
14-05-2022,149323,83.5637
15-05-2022,149323,83.5637
16-05-2022,149323,82.6835
17-05-2022,149323,82.0264
18-05-2022,149323,81.8108
19-05-2022,149323,80.7487
20-05-2022,149323,80.2334
21-05-2022,149323,80.2334
22-05-2022,149323,80.2334
23-05-2022,149323,81.3867
24-05-2022,149323,82.079
25-05-2022,149323,81.7219
26-05-2022,149323,82.5666
27-05-2022,149323,84.707
